971733
0	668	0
1708	1896	669
2555	2680	858
4280	4402	984
4665	4753	1107
4999	5110	1196
5347	5497	1308
14470	14598	1459
15312	15453	1588
15944	15976	1730
17094	17229	1763
20200	20241	1899
21144	21201	1941
22672	22739	1999
25099	25202	2067
26308	26383	2171
27368	27429	2247
30098	30209	2309
35049	35141	2421
45581	45712	2514
57921	58034	2646
62939	63025	2760
99378	99592	2847
114689	114786	3062
148270	148425	3160
0	667	0
1707	1895	668
2554	2679	857
4279	4401	983
4664	4752	1106
4998	5109	1195
5346	5496	1307
14469	14597	1458
15311	15452	1587
17093	17228	1729
20199	20240	1865
21143	21200	1907
22671	22738	1965
25098	25201	2033
26307	26382	2137
27367	27428	2213
30097	30208	2275
35048	35140	2387
45580	45711	2480
57920	58033	2612
58199	58404	2726
0	665	0
1705	1893	666
2552	2677	855
4277	4399	981
4662	4750	1104
4996	5107	1193
5344	5494	1305
14467	14595	1456
15309	15450	1585
15941	15973	1727
17091	17226	1760
20197	20238	1896
21141	21198	1938
22669	22736	1996
25096	25199	2064
26305	26380	2168
27365	27426	2244
30095	30206	2306
35046	35138	2418
45578	45709	2511
57918	58031	2643
62936	63022	2757
86532	86813	2844
0	665	0
1705	1893	666
2552	2677	855
4277	4399	981
4662	4750	1104
4996	5107	1193
5344	5494	1305
14467	14595	1456
15309	15450	1585
17091	17226	1727
20197	20238	1863
21141	21198	1905
22669	22736	1963
25096	25199	2031
26305	26380	2135
27365	27426	2211
30095	30206	2273
35046	35138	2385
45578	45709	2478
57918	58031	2610
62936	63022	2724
86532	86990	2811
0	665	0
1705	1893	666
2552	2677	855
4277	4399	981
4662	4750	1104
4996	5107	1193
5344	5494	1305
14467	14595	1456
15309	15450	1585
17091	17226	1727
20197	20238	1863
21141	21198	1905
22669	22736	1963
25096	25199	2031
26305	26380	2135
27365	27426	2211
30095	30206	2273
35046	35138	2385
45578	45709	2478
57918	58031	2610
62936	63022	2724
99375	99589	2811
114686	114783	3026
148267	148421	3124
0	736	0
739	1125	737
1128	1346	1124
22628	22916	1343
25694	26197	1632
0	2133	0
49999	50128	2134
52087	52258	2264
53932	54103	2436
126503	127049	2608
136773	137124	3155
199821	200253	3507
0	2133	0
49999	50123	2134
52087	52258	2259
53932	54103	2431
126503	127049	2603
136773	137124	3150
199821	200255	3502
0	1158	0
6000	6129	1159
8088	8259	1289
9933	10104	1461
82504	83050	1633
92774	93125	2180
157799	158447	2532
0	1158	0
6000	6129	1159
8088	8259	1289
9933	10104	1461
82504	83050	1633
92774	93125	2180
157799	157935	2532
159298	159401	2669
0	1154	0
5996	6125	1155
8084	8255	1285
9929	10100	1457
82500	83046	1629
92770	93121	2176
155818	156251	2528
0	1144	0
5986	6115	1145
8074	8245	1275
9970	10090	1447
82490	83036	1568
92760	93111	2115
155808	155952	2467
0	1698	0
1922	2093	1699
3767	3938	1871
76338	76884	2043
86608	86959	2590
149656	150091	2942
0	2295	0
0	626	0
629	780	627
782	1571	779
6446	6517	1569
7599	7782	1641
7785	7892	1825
0	316	0
3348	3439	317
3553	3983	409
4254	4306	840
5394	5481	893
8074	9749	981
0	955	0
9732	9827	956
10136	10268	1052
11629	11717	1185
21524	21661	1274
21664	21951	1412
0	1809	0
1812	1952	1810
1955	3056	1951
0	128	0
5587	6386	129
6389	7984	929
0	5480	0
0	2262	0
2265	6383	2263
0	2475	0
2755	2841	2476
13321	13485	2563
13854	15476	2728
0	4878	0
0	2956	0
0	5555	0
0	2196	0
0	2431	0
0	9148	0
0	1136	0
0	7189	0
0	2274	0
0	7377	0
0	5541	0
0	12	0
0	462	0
0	1776	0
1779	8147	1777
0	188	0
8211	8298	189
40478	49673	277
0	188	0
8211	8283	189
40478	49673	262
0	188	0
8214	8298	189
40478	49673	274
0	188	0
8214	8283	189
40478	49673	259
0	294	0
17487	17543	295
29998	30229	352
42341	52101	584
0	290	0
17483	17539	291
42337	52097	348
0	262	0
29966	30197	263
42309	52069	495
0	262	0
42309	52069	263
0	1430	0
0	141	0
12258	22018	142
0	203	0
485	553	204
1332	1873	273
0	89	0
13288	13422	90
20709	20870	225
22474	23202	387
0	276	0
13806	15234	277
15237	15715	1706
21991	22179	2185
22273	22504	2374
22624	22860	2606
23184	23252	2843
23255	24208	2912
24427	24620	3866
24836	24932	4060
25032	25189	4157
25377	26241	4315
26339	26578	5180
26668	26793	5420
27375	27584	5546
29105	29983	5756
30106	30219	6635
30393	30604	6749
30693	30847	6961
30950	31080	7116
31197	31480	7247
31779	31917	7531
32229	35300	7670
0	107	0
204	275	108
532	671	180
1924	2074	320
2246	2373	471
2813	2991	599
3160	3358	778
3493	3681	977
3924	3993	1166
4681	4801	1236
4885	5043	1357
5215	5340	1516
5472	7828	1642
0	107	0
204	275	108
1924	2074	180
2246	2373	331
2813	2991	459
3160	3358	638
3493	3681	837
3924	3993	1026
4681	4801	1096
4885	5043	1217
5215	5340	1376
5472	7828	1502
0	159	0
162	245	160
387	541	244
784	848	399
945	1059	464
1246	1440	579
0	407	0
589	719	408
827	926	539
1029	1150	639
1241	1368	761
1477	1586	889
1706	1791	999
1891	1974	1085
2072	2168	1169
2349	2444	1266
2623	2788	1362
5778	5999	1528
6336	6450	1750
0	405	0
587	717	406
825	1148	537
1239	1366	861
1475	1584	989
1704	1789	1099
1889	1972	1185
2070	2166	1269
2347	2442	1366
2621	2786	1462
5776	5875	1628
6334	6423	1728
0	405	0
587	717	406
825	924	537
1027	1148	637
1239	1366	759
1475	1584	887
1704	1789	997
1889	1972	1083
2070	2166	1167
2347	2442	1264
2621	2786	1360
5776	5875	1526
6334	6425	1626
0	405	0
587	717	406
825	1148	537
1239	1366	861
1475	1584	989
1704	1789	1099
1889	1972	1185
2070	2166	1269
2347	2442	1366
2621	2786	1462
5776	6000	1628
6334	6425	1853
0	405	0
587	717	406
825	1148	537
1239	1366	861
1475	1584	989
1704	1789	1099
1889	1972	1185
2070	2166	1269
2347	2442	1366
2621	2786	1462
5776	5997	1628
6334	6439	1850
0	405	0
587	717	406
825	924	537
1027	1148	637
1239	1366	759
1475	1584	887
1704	1789	997
1889	1972	1083
2070	2166	1167
2347	2442	1264
2621	2786	1360
5776	6000	1526
6334	6442	1751
0	230	0
2033	2399	231
2870	3329	598
3415	3544	1058
3672	3778	1188
3859	3955	1295
4179	17218	1392
0	1766	0
1965	2084	1767
2241	2332	1887
3024	3225	1979
3315	3437	2181
3615	3801	2304
3999	4961	2491
5099	5277	3454
5433	5588	3633
5709	5999	3789
8280	8733	4080
8909	9340	4534
9448	9630	4966
9825	9974	5149
13019	13121	5299
13201	13405	5402
13599	13807	5607
14009	15614	5816
26116	26401	7422
26629	26741	7708
26744	26820	7821
26981	27158	7898
27314	27631	8076
27634	30036	8394
30039	30198	10797
30287	30384	10957
30682	30807	11055
32063	32267	11181
32781	32875	11386
33228	33426	11481
33519	33646	11680
37204	37506	11808
37509	37692	12111
38061	38218	12295
42811	43054	12453
43145	43410	12697
45407	45458	12963
45589	45726	13015
45816	46070	13153
51832	51988	13408
53365	53475	13565
53556	53759	13676
58104	58277	13880
60829	61642	14054
61890	65885	14868
0	862	0
1059	1154	863
1356	1501	959
0	154	0
943	1083	155
1339	1435	296
2155	2273	393
2457	2678	512
3218	3375	734
3507	3681	892
4141	4905	1067
0	59	0
1081	1302	60
1842	1999	282
2131	2305	440
2765	3528	615
0	139	0
8570	8734	140
15456	15625	305
15628	15686	475
15883	16034	534
16218	16398	686
16694	17426	867
17546	17649	1600
22354	22521	1704
22709	22877	1872
23126	23196	2041
24121	24261	2112
24369	24931	2253
0	109	0
260	324	110
411	482	175
920	1041	247
2556	2706	369
3283	3487	520
3490	3494	725
3741	3848	730
7883	8013	838
8090	8252	969
8372	8761	1132
0	106	0
257	321	107
408	479	172
917	1038	244
2553	2703	366
3280	3535	517
3751	3845	773
7880	8010	868
8087	8249	999
8369	8760	1162
0	82	0
7979	8710	83
14200	14381	815
14479	14535	997
14618	14703	1054
14819	14882	1140
15310	15459	1204
15777	15904	1354
16006	16011	1482
16298	16412	1488
16553	16637	1603
17329	17412	1688
19737	19852	1772
19972	20148	1888
20229	20796	2065
0	74	0
7971	8702	75
14192	14373	807
14471	14527	989
14610	14695	1046
14811	14874	1132
15302	15451	1196
15769	16404	1346
16545	16629	1982
17321	19844	2067
19964	20140	4591
20221	20788	4768
0	142	0
7664	8395	143
13885	14066	875
14164	14220	1057
14303	14388	1114
14504	14567	1200
14995	15144	1264
15462	16097	1414
16238	16322	2050
17014	17097	2135
19422	19537	2219
19657	19833	2335
19914	20481	2512
0	141	0
7663	8394	142
13884	14065	874
14163	14219	1056
14302	14387	1113
14503	14566	1199
14994	15143	1263
15461	15588	1413
15982	16096	1541
16237	16321	1656
17013	17096	1741
19421	19536	1825
19656	19832	1941
19913	20480	2118
0	137	0
7659	8390	138
13880	14061	870
14159	14215	1052
14298	14383	1109
14499	14562	1195
14990	15139	1259
15457	15584	1409
15686	15691	1537
15978	16092	1543
16233	16317	1658
17009	17092	1743
19417	19532	1827
19652	19828	1943
19909	20476	2120
0	747	0
1085	1816	748
7306	7487	1480
7585	7641	1662
7724	7809	1719
7925	7988	1805
8416	8565	1869
8883	9518	2019
9659	9743	2655
10435	12958	2740
13078	13254	5264
13335	13902	5441
0	150	0
488	1219	151
6709	6890	883
6988	7044	1065
7127	7212	1122
7328	7391	1208
7819	7968	1272
8286	8413	1422
8515	8520	1550
8807	8921	1556
9062	9146	1671
9838	9921	1756
12246	12361	1840
12481	12657	1956
12738	13305	2133
0	149	0
487	1218	150
6708	6889	882
6987	7043	1064
7126	7211	1121
7327	7390	1207
7818	7967	1271
8285	8412	1421
8806	8920	1549
9061	9145	1664
9837	9920	1749
12245	12360	1833
12480	12656	1949
12737	13304	2126
0	1261	0
2755	2936	1262
3034	3090	1444
3173	3258	1501
3374	3437	1587
3865	4014	1651
4332	4459	1801
4561	4566	1929
4853	4967	1935
5108	5192	2050
5884	5967	2135
8292	8407	2219
8527	8703	2335
8784	9351	2512
0	99	0
683	722	100
1593	1774	140
1872	1928	322
2011	2096	379
2212	2275	465
2703	2852	529
3170	3297	679
3399	3404	807
3691	3805	813
3946	4030	928
4722	4805	1013
7130	7245	1097
7365	7541	1213
7622	8189	1390
0	23	0
894	1075	24
1173	1229	206
1312	1397	263
1513	1576	349
2004	2153	413
2471	2598	563
2992	3106	691
3247	3331	806
4023	4106	891
6431	6546	975
6666	6842	1091
6923	7490	1268
0	759	0
905	1050	760
1227	1303	906
1554	1725	983
2242	3014	1155
3945	4402	1928
0	516	0
1076	1707	517
0	1600	0
1795	1967	1601
2265	2514	1774
2669	2920	2024
10056	10291	2276
0	1298	0
3618	3967	1299
4703	5243	1649
5612	5718	2190
5947	6048	2297
6171	7416	2399
0	1297	0
3617	3966	1298
4702	5347	1648
5611	5717	2294
5946	6047	2401
6170	7415	2503
0	140	0
9280	9608	141
9737	9881	470
9884	10374	615
10739	10897	1106
11072	11158	1265
11348	11515	1352
15238	15317	1520
15539	15744	1600
16137	16916	1806
19300	19478	2586
19649	19811	2765
22102	22624	2928
0	511	0
656	905	512
0	130	0
361	1159	131
4885	4956	930
0	4983	0
0	2786	0
0	1570	0
0	1117	0
0	1084	0
0	995	0
0	947	0
0	947	0
0	959	0
0	947	0
0	1055	0
0	941	0
0	817	0
820	918	818
921	999	917
1636	1671	996
0	941	0
0	935	0
0	965	0
0	962	0
0	962	0
0	962	0
0	965	0
0	941	0
0	962	0
0	961	0
0	1000	0
0	744	0
0	949	0
0	201	0
204	1624	202
0	695	0
1410	1658	696
0	1090	0
0	1614	0
3176	3193	1615
0	1610	0
0	209	0
0	814	0
817	946	815
0	396	0
399	994	397
0	1507	0
0	1365	0
0	1808	0
0	984	0
0	1055	0
0	947	0
0	959	0
0	947	0
0	1870	0
0	695	0
1410	1658	696
0	1205	0
0	1001	0
1638	1673	1002
0	941	0
0	935	0
0	965	0
0	962	0
0	962	0
0	962	0
0	1296	0
0	941	0
0	962	0
0	962	0
0	957	0
0	960	0
0	962	0
0	1012	0
0	1013	0
0	1013	0
0	970	0
0	959	0
0	983	0
0	965	0
0	974	0
0	989	0
0	424	0
427	885	425
888	995	884
2768	2846	992
5917	5979	1071
0	2074	0
0	3523	0
0	1586	0
0	1654	0
0	1452	0
1669	1695	1453
1971	2071	1480
3306	3328	1581
6260	6490	1604
7125	7220	1835
8079	8554	1931
12765	12943	2407
0	686	0
931	957	687
1252	1352	714
3041	3063	815
4754	4984	838
5919	6014	1069
6862	7341	1165
10046	10974	1645
0	686	0
931	957	687
1252	1352	714
3041	3063	815
4754	4984	838
5919	6014	1069
6862	8028	1165
12729	12817	2332
0	686	0
931	957	687
1252	1352	714
3041	3063	815
4754	4984	838
5919	6014	1069
6862	7341	1165
10046	10221	1645
12729	12845	1821
0	686	0
931	957	687
1252	1352	714
3041	3063	815
4754	4984	838
5919	6014	1069
6862	7341	1165
12729	12868	1645
0	960	0
0	562	0
775	801	563
1085	1185	590
2681	2703	691
4401	4631	714
5498	5593	945
6320	6766	1041
0	643	0
646	1018	644
0	962	0
0	958	0
0	947	0
0	959	0
0	205	0
262	934	206
0	2232	0
0	2055	0
0	2865	0
0	3345	0
0	2825	0
0	1873	0
0	2422	0
0	3598	0
0	2840	0
0	1119	0
0	3109	0
0	680	0
683	1036	681
1039	1272	1035
1275	1446	1269
2021	2128	1441
0	1187	0
0	1164	0
0	260	0
200995	202979	261
0	958	0
961	1041	959
3034	3053	1040
6619	6629	1060
0	6	0
3155	3682	7
3685	4145	535
0	1111	0
0	540	0
543	779	541
782	1156	778
0	1144	0
4617	4697	1145
0	2735	0
0	1015	0
0	1022	0
0	6	0
0	916	0
0	965	0
0	1573	0
0	991	0
0	937	0
0	532	0
535	753	533
756	996	752
0	1004	0
0	956	0
0	1132	0
0	976	0
0	1026	0
0	953	0
0	1113	0
0	944	0
0	1132	0
0	1248	0
0	705	0
708	1239	706
0	1125	0
0	1853	0
0	958	0
0	1030	0
0	1527	0
0	2538	0
0	554	0
2165	2446	555
0	1504	0
0	959	0
0	128	0
775	997	129
1115	1258	352
0	127	0
779	1001	128
1130	1228	351
0	83	0
86	133	84
971	1065	132
1068	1191	227
1348	1392	351
0	128	0
1567	1789	129
1893	2037	352
0	887	0
0	938	0
0	585	0
587	930	586
0	938	0
0	18	0
21	329	19
332	565	328
568	1525	562
0	1025	0
0	3062	0
0	974	0
0	1158	0
0	1275	0
0	637	0
640	961	638
0	80	0
321	468	81
2754	2783	229
4791	5812	259
0	1509	0
0	9968	0
0	3593	0
0	2879	0
0	6316	0
0	2223	0
0	5570	0
0	1751	0
0	2065	0
0	6065	0
0	2632	0
0	1395	0
0	2021	0
0	5659	0
0	3937	0
0	6135	0
0	2697	0
0	1487	0
0	4507	0
0	1804	0
0	2167	0
0	2899	0
0	4429	0
0	252	0
711	780	253
899	1076	323
1079	1114	501
2158	2263	537
0	3203	0
0	1580	0
0	7844	0
0	2673	0
0	513	0
516	781	514
784	3212	780
0	7447	0
0	4663	0
0	1727	0
0	10188	0
0	4120	0
0	11140	0
0	4157	0
0	6636	0
0	1771	0
0	11262	0
0	4260	0
0	105	0
781	1467	106
1470	1508	793
1511	1968	832
0	5564	0
5567	6015	5565
9250	9278	6014
0	3367	0
0	2193	0
2196	2333	2194
2336	5446	2332
0	3385	0
0	3167	0
0	2139	0
2142	2718	2140
0	4621	0
0	1184	0
1187	2045	1185
18024	18186	2044
0	5363	0
5366	6606	5364
0	70	0
2571	3049	71
4829	4924	550
5751	6011	646
6431	6453	907
7016	7116	930
7299	7403	1031
7406	14005	1136
0	5844	0
0	1472	0
0	403	0
15995	16063	404
17076	17146	473
19547	22858	544
0	4659	0
0	9212	0
0	7423	0
0	299	0
5798	5914	300
9363	9420	417
0	1072	0
0	947	0
0	2622	0
0	146	0
1143	1596	147
2100	2195	601
3300	3530	697
5909	5931	928
6767	6867	951
7130	8495	1052
0	206	0
969	1422	207
1926	2021	661
3126	3356	757
5735	5757	988
6593	6693	1011
6956	8321	1112
0	441	0
945	1040	442
2145	2375	538
4754	4776	769
5612	5712	792
5975	6423	893
6426	6610	1342
0	5663	0
0	943	0
0	944	0
0	1076	0
0	3119	0
0	588	0
0	2684	0
0	1579	0
0	1058	0
0	8666	0
0	3279	0
0	3541	0
0	1321	0
0	587	0
0	1003	0
0	629	0
1751	1939	630
3557	3652	819
5228	5363	915
7093	7169	1051
8938	9159	1128
9910	10059	1350
13363	13564	1500
14632	14711	1702
15574	15735	1782
16761	16844	1944
18710	18851	2028
22347	22509	2170
23269	23308	2333
25383	25442	2373
27545	27579	2433
27582	27644	2468
28617	28794	2531
31785	31873	2709
38741	39060	2798
0	1921	0
5965	6370	1922
9253	9488	2328
9906	10006	2564
10496	10663	2665
16564	16741	2833
21470	21647	3011
32660	32775	3189
36534	36645	3305
61758	61872	3417
62707	63722	3532
0	1921	0
5965	6370	1922
9253	9488	2328
9906	10006	2564
10496	10663	2665
16564	16741	2833
21470	21647	3011
32660	32775	3189
36534	36645	3305
61758	61872	3417
94194	94324	3532
104230	104602	3663
0	1921	0
5965	6370	1922
9253	9488	2328
9906	10006	2564
10496	10663	2665
16564	16741	2833
21470	21647	3011
32660	32775	3189
36534	36645	3305
61758	61872	3417
94194	94324	3532
105932	106053	3663
0	1921	0
5965	6370	1922
9253	9488	2328
9906	10006	2564
10496	10663	2665
16564	16741	2833
21470	21647	3011
32660	32775	3189
36534	36645	3305
61758	61872	3417
94194	94324	3532
107573	108084	3663
0	1921	0
4154	4190	1922
6304	6370	1959
9253	9488	2026
9906	10006	2262
10496	10663	2363
16564	16741	2531
21470	21647	2709
32660	32775	2887
36534	36645	3003
61758	61872	3115
94194	94324	3230
202673	203425	3361
0	1921	0
5965	6224	1922
6304	6370	2182
9253	9488	2249
9906	10006	2485
10496	10663	2586
16564	16741	2754
21470	21647	2932
32660	32775	3110
36534	36645	3226
61758	61872	3338
94194	94324	3453
202673	203425	3584
0	1921	0
5965	6370	1922
9253	9488	2328
9906	10006	2564
10496	10663	2665
16564	16741	2833
21470	21647	3011
32660	32775	3189
36534	36645	3305
61758	61872	3417
94194	94324	3532
202673	203425	3663
0	1921	0
4154	4190	1922
6304	6370	1959
8030	8122	2026
9253	9488	2119
9906	10006	2355
10496	10663	2456
16564	16741	2624
21470	21647	2802
32660	32775	2980
36534	36645	3096
61758	61872	3208
94194	94324	3323
202673	203425	3454
0	1921	0
5965	6224	1922
6304	6370	2182
8030	8122	2249
9253	9488	2342
9906	10006	2578
10496	10663	2679
16564	16741	2847
21470	21647	3025
32660	32775	3203
36534	36645	3319
61758	61872	3431
94194	94324	3546
202673	203425	3677
0	1921	0
6304	6370	1922
8030	8122	1989
9253	9488	2082
9906	10006	2318
10496	10663	2419
16564	16741	2587
21470	21647	2765
32660	32775	2943
36534	36645	3059
61758	61872	3171
94194	94324	3286
202673	203478	3417
0	516	0
4899	4965	517
7848	8083	584
8501	8601	820
9091	9258	921
15159	15336	1089
20065	20242	1267
31255	31370	1445
35129	35240	1561
60353	60467	1673
92789	92919	1788
201268	201406	1919
0	2056	0
2207	2243	2057
4357	4423	2094
6083	6175	2161
7306	7541	2254
7959	8059	2490
8549	8716	2591
14617	14794	2759
19523	19700	2937
30713	30828	3115
34587	34698	3231
59811	59925	3343
92247	92377	3458
200726	201478	3589
0	2055	0
2206	2242	2056
4356	4422	2093
7305	7540	2160
7958	8058	2396
8548	8715	2497
14616	14793	2665
19522	19699	2843
30712	30827	3021
34586	34697	3137
59810	59924	3249
92246	92376	3364
200725	201477	3495
0	106	0
10622	11818	107
0	135	0
10323	11519	136
0	439	0
10319	11515	440
0	1098	0
6916	8112	1099
0	575	0
0	2545	0
2741	2849	2546
3462	3556	2655
3722	3974	2750
13785	13959	3003
16464	16591	3178
0	2545	0
2741	2849	2546
3462	3556	2655
3722	3974	2750
13785	13959	3003
16811	16831	3178
24727	24828	3199
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7151	1493
12262	12437	1675
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
12263	12439	1493
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
7064	7138	1493
12263	12437	1568
14942	15045	1743
0	1023	0
1219	1327	1024
1940	2034	1133
2200	2452	1228
6970	7138	1481
12263	12437	1650
14942	15057	1825
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
14942	15059	1837
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
12263	12437	1493
14942	15087	1668
0	1023	0
1219	1327	1024
1940	2034	1133
2200	2452	1228
12263	12437	1481
15289	15309	1656
15391	15731	1677
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
12263	12437	1493
15289	15309	1668
15391	15732	1689
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
7064	7138	1493
12263	12437	1568
15289	15309	1743
15391	15739	1764
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
15289	15309	1837
15391	15740	1858
0	1023	0
1219	1327	1024
1940	2034	1133
2200	2452	1228
6970	7138	1481
12263	12437	1650
15289	15309	1825
15756	15912	1846
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
15289	15309	1837
15756	15912	1858
17282	17427	2015
17897	18386	2161
0	1023	0
1219	1327	1024
1940	2034	1133
2200	2452	1228
12263	12437	1481
15289	15309	1656
15756	15912	1677
23205	23277	1834
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
12263	12437	1493
15289	15309	1668
15756	15912	1689
23205	23278	1846
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
15289	15309	1837
15756	15912	1858
23205	23285	2015
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
12263	12437	1493
15289	15309	1668
17282	17427	1689
23205	23287	1835
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
7064	7138	1493
12263	12437	1568
15289	15309	1743
17282	17427	1764
23205	23287	1910
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
15289	15309	1837
17282	17427	1858
23205	23287	2004
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
7064	7138	1493
12263	12437	1568
15289	15309	1743
15756	15912	1764
17282	17427	1921
23205	23287	2067
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
15289	15309	1837
15756	15912	1858
17282	17427	2015
23205	23287	2161
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
12263	12437	1493
15289	15309	1668
23205	23306	1689
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
7064	7138	1493
12263	12437	1568
15289	15309	1743
23205	23306	1764
0	1023	0
1219	1327	1024
1940	2034	1133
2200	2452	1228
6970	7138	1481
12263	12437	1650
15289	15309	1825
23205	23324	1846
0	1023	0
1219	1327	1024
1928	2034	1133
2200	2452	1240
6970	7138	1493
12263	12437	1662
15289	15309	1837
23205	23324	1858
0	100	0
619	807	101
973	1225	290
11036	11210	543
0	569	0
1132	1280	570
3214	3674	719
0	176	0
16932	17033	177
19651	19752	279
19870	19908	381
19911	20045	420
23537	23676	555
25732	25839	695
26927	27107	803
29116	29279	984
33236	33373	1148
35542	35629	1286
42208	42300	1374
48339	48479	1467
54869	55002	1608
56905	57092	1742
60697	60813	1930
62642	62940	2047
66562	66675	2346
67559	67697	2460
68669	68846	2599
69841	70005	2777
75919	76101	2942
76713	76869	3125
79326	79755	3282
81836	82065	3712
83589	83855	3942
88208	88365	4209
90049	90192	4367
90915	91057	4511
94624	94845	4654
96420	96661	4876
97085	97239	5118
98471	98582	5273
98690	100036	5385
0	1016	0
1425	1579	1017
2354	2886	1172
3585	4049	1705
0	761	0
2530	2571	762
3835	4137	804
4140	4280	1107
4283	4610	1248
4849	4960	1576
11021	11126	1688
0	108	0
1840	1931	109
2200	2277	201
3416	4147	279
4947	4979	1011
5091	5435	1044
0	530	0
799	876	531
2015	2746	609
3546	3578	1341
3690	4034	1374
0	529	0
789	875	530
2014	2745	617
3545	3577	1349
3689	4033	1382
0	323	0
436	527	324
796	873	416
2012	2743	494
3543	3575	1226
3687	4031	1259
0	517	0
1415	1544	518
2878	2956	648
3073	3200	727
3666	3858	855
8257	8349	1048
9163	9325	1141
9412	9612	1304
12854	13028	1505
14374	14538	1680
15862	16074	1845
17608	18356	2058
20649	20658	2807
20755	20760	2817
21316	21413	2823
22312	22439	2921
25314	25386	3049
27168	27340	3122
27578	27663	3295
29853	29873	3381
31239	31396	3402
32309	32464	3560
33154	33295	3716
34638	34803	3858
38493	39066	4024
0	554	0
6020	6147	555
6232	6343	683
11210	11310	795
12283	12404	896
13125	13385	1018
13699	13811	1279
0	279	0
364	475	280
5342	5442	392
6415	6536	493
7257	7517	615
7831	7943	876
0	128	0
266	424	129
942	1370	288
0	712	0
796	848	713
4374	4459	766
0	126	0
43526	43563	127
47576	47717	165
66293	66447	307
70394	70501	462
73054	73174	570
95066	95199	691
95790	95891	825
97447	98670	927
0	125	0
43525	43562	126
47575	47716	164
70393	70500	306
73053	73173	414
95065	95198	535
95789	95890	669
97446	98669	771
0	99	0
47549	47690	100
66266	66420	242
70367	70474	397
73027	73147	505
95039	95172	626
95763	95864	760
97420	97751	862
0	632	0
0	3177	0
3534	3740	3178
4325	4448	3385
4526	4673	3509
4774	9821	3657
0	2243	0
2600	2806	2244
3391	3514	2451
3592	3739	2575
3930	4208	2723
0	701	0
988	1179	702
1295	1411	894
1583	1759	1011
2021	2157	1188
2656	2884	1325
3627	3873	1554
4940	5097	1801
5194	5412	1959
5496	5606	2178
6130	6198	2289
7529	7570	2358
8002	11361	2400
11716	11838	5760
12774	12914	5883
13200	13317	6024
13390	13507	6142
13774	13931	6260
14524	14644	6418
15978	16065	6539
17474	17554	6627
18095	18177	6708
19237	19316	6791
23957	24042	6871
29106	29179	6957
34739	34904	7031
0	701	0
988	1179	702
1295	1411	894
1583	1759	1011
2021	2157	1188
2656	2884	1325
3627	3873	1554
4940	5097	1801
5194	5412	1959
5496	5606	2178
6130	6198	2289
8002	11361	2358
11716	11838	5718
12774	12914	5841
13200	13317	5982
13390	13507	6100
13774	13931	6218
14524	14644	6376
15978	16065	6497
17474	17554	6585
18095	18177	6666
19237	19316	6749
23957	24042	6829
29106	29179	6915
35066	35282	6989
0	701	0
988	1179	702
1295	1411	894
1583	1759	1011
2021	2157	1188
2656	2884	1325
3627	3873	1554
4940	5097	1801
5194	5412	1959
5496	5606	2178
6130	6198	2289
7529	7570	2358
8002	11361	2400
11716	11838	5760
12774	12914	5883
13200	13317	6024
13390	13507	6142
13774	13931	6260
14524	14644	6418
15978	16065	6539
17474	17554	6627
18095	18177	6708
19237	19316	6791
23957	24042	6871
29106	29179	6957
35066	35317	7031
0	701	0
988	1179	702
1295	1411	894
1583	1759	1011
2021	2157	1188
2656	2884	1325
3627	3873	1554
4940	5097	1801
5194	5412	1959
5496	5606	2178
6130	6198	2289
7529	7570	2358
8002	11361	2400
11716	11838	5760
12774	12914	5883
13200	13317	6024
13390	13507	6142
13774	13931	6260
14524	14644	6418
15978	16065	6539
17474	17554	6627
18095	18177	6708
19237	19316	6791
23957	24042	6871
29106	29179	6957
35538	35801	7031
0	701	0
988	1179	702
1295	1411	894
1583	1759	1011
2021	2157	1188
2656	2884	1325
3627	3873	1554
4940	5097	1801
5194	5412	1959
5496	5606	2178
6130	6198	2289
7529	7570	2358
8002	11361	2400
11716	11838	5760
12774	12914	5883
13200	13317	6024
13390	13507	6142
13774	13931	6260
14524	14644	6418
